user id,movie id,rating,timestamp,watched
222,144,5,878182416,0.94
60,218,4,883327538,1.0
312,485,4,891699345,1.0
157,137,5,886889876,1.0
303,24,3,879468047,1.0
327,153,4,887818596,1.0
7,498,5,891351814,1.0
10,99,5,877889130,1.0
299,17,1,889503374,1.0
271,294,2,885844698,1.0
70,1065,4,884149603,1.0
332,291,4,887938439,1.0
322,92,4,887314073,1.0
328,628,3,885047627,1.0
44,148,4,878346946,1.0
188,326,3,875071293,1.0
347,173,2,881654503,1.0
307,183,3,877121921,1.0
368,396,2,889783617,1.0
373,843,3,877106878,0.56
312,483,5,891699156,1.0
276,449,2,874792520,0.22
20,742,4,879668166,1.0
145,684,5,875273174,1.0
310,740,4,879436292,1.0
159,103,1,880557604,1.0
92,568,3,875654590,1.0
380,241,2,885479997,1.0
311,1093,5,884963180,0.96
13,601,4,882140104,1.0
60,420,4,883327113,1.0
11,100,4,891902718,1.0
373,94,2,877111313,1.0
5,143,3,875636815,1.0
314,724,2,877888117,1.0
389,160,4,880087897,1.0
10,194,4,877886661,0.96
269,98,4,891448951,1.0
313,657,4,891013830,1.0
167,133,5,892738453,0.87
203,271,3,880433445,0.5
50,9,4,877052297,0.86
38,257,1,892429512,0.18
373,357,4,877098568,1.0
286,952,2,875807043,1.0
95,660,5,880571456,1.0
380,313,4,885477859,1.0
257,531,5,879547608,1.0
379,616,2,890464337,0.06
1,248,4,874965954,1.0
54,597,2,880934806,0.28
267,22,4,878971816,1.0
131,19,4,883681418,1.0
327,203,3,887818540,1.0
180,156,5,877127747,1.0
60,163,4,883327566,1.0
367,774,4,876690049,1.0
213,97,5,878956299,1.0
373,520,4,877098678,1.0
152,699,5,882476911,1.0
211,876,2,879461395,1.0
299,462,5,878192463,1.0
361,402,3,879441179,0.54
200,231,4,884130679,1.0
193,2,3,890860198,1.0
341,948,3,890758169,1.0
174,28,5,886434547,1.0
378,73,3,880056667,1.0
313,97,4,891016193,1.0
38,145,1,892433062,0.05
271,318,5,885848707,1.0
280,62,3,891701747,1.0
271,44,4,885849357,1.0
372,183,5,876869667,0.87
109,356,4,880578711,1.0
392,178,5,891038945,1.0
118,184,5,875385057,1.0
1,208,5,878542960,0.85
342,240,3,875318629,0.41
320,974,3,884749097,1.0
10,588,4,877886846,1.0
7,669,1,892132020,1.0
250,92,5,878091818,1.0
178,508,3,884837419,1.0
376,237,3,879459054,1.0
195,67,2,874825826,0.27
189,275,5,893264194,1.0
268,91,3,875310311,1.0
122,175,5,879270084,1.0
1,128,4,875072573,1.0
188,79,5,875072393,1.0
276,418,4,874792870,1.0
262,929,3,879791031,0.54
44,237,3,878346748,1.0
301,519,4,882076682,1.0
181,990,1,878961814,0.16
28,294,3,881954915,1.0
276,340,5,880150440,1.0
186,117,5,879023607,1.0
13,808,2,882397833,1.0
311,761,3,884366067,1.0
364,1048,5,875931585,1.0
297,1217,1,875240132,1.0
342,95,4,875320297,1.0
357,258,4,878951101,1.0
178,596,3,882824194,1.0
269,531,5,891447141,1.0
87,7,4,879875735,1.0
128,1,4,879966919,1.0
366,447,5,888857990,0.95
393,1034,2,889731413,1.0
187,747,4,879465882,1.0
7,232,3,891353766,1.0
13,705,5,884538766,0.84
64,151,3,879366214,1.0
239,516,5,889180487,1.0
7,658,3,891352419,1.0
236,153,2,890118075,1.0
59,974,3,888203343,1.0
379,554,4,880525678,1.0
360,237,4,880354484,1.0
286,1140,3,877533586,1.0
293,155,2,888907356,0.16
102,663,3,892993190,1.0
77,523,5,884752582,1.0
380,172,3,885478334,1.0
307,402,2,879283362,0.2
194,161,4,879523576,1.0
189,732,2,893277248,1.0
293,642,3,888906804,1.0
343,303,4,876402390,1.0
6,466,4,883602422,1.0
96,1,5,884403574,1.0
206,889,2,888180081,0.24
224,277,3,888103812,0.43
295,164,5,879518395,1.0
145,273,5,875270322,0.93
3,299,3,889237199,1.0
271,517,3,885848943,1.0
328,726,4,885049112,1.0
122,187,4,879270424,1.0
368,551,4,889783617,1.0
389,204,4,879991017,0.87
292,288,3,877560833,1.0
296,750,5,884196150,1.0
296,484,4,884197308,1.0
151,172,5,879524325,0.96
230,739,5,880485611,1.0
378,197,3,880056423,1.0
58,654,5,884304865,1.0
249,137,4,879572725,1.0
374,9,1,880393056,0.25
125,236,1,879454891,1.0
268,762,2,875743216,0.04
320,1090,3,884751376,1.0
276,436,4,874792711,1.0
92,214,4,875654732,1.0
158,50,4,880133306,0.87
62,697,4,879375932,1.0
198,318,4,884207560,1.0
295,450,4,879519438,1.0
22,948,1,878887553,1.0
334,961,4,891628832,1.0
51,64,4,883498936,1.0
374,1011,4,880393783,1.0
352,96,4,884290328,0.71
222,783,2,878184899,1.0
113,319,2,875075887,0.07
115,642,5,881171693,1.0
75,952,5,884050393,1.0
314,597,4,877887065,1.0
5,370,1,875720814,0.14
120,924,4,889490290,1.0
7,183,4,891351624,0.83
296,298,1,884196640,0.02
373,278,5,877111423,1.0
178,117,4,882824467,1.0
51,679,3,883498937,1.0
287,461,5,875336652,1.0
222,280,3,878184545,1.0
302,270,2,879436785,1.0
297,705,2,875238726,1.0
348,294,4,886522658,1.0
194,744,3,879547130,0.59
54,748,5,880928957,1.0
343,228,5,876404757,1.0
180,403,3,877355713,1.0
374,948,2,880392592,0.23
95,385,4,879196408,1.0
300,261,3,875650018,1.0
283,709,5,879298206,1.0
291,156,5,874834768,1.0
181,937,3,878961781,1.0
339,11,4,891032379,1.0
94,68,4,891722432,1.0
109,392,3,880579237,1.0
201,99,3,884141438,1.0
324,1094,5,880575715,1.0
286,1194,4,877533640,1.0
42,418,5,881108147,1.0
286,596,3,875806869,1.0
105,307,2,889214381,1.0
42,367,2,881109149,0.06
59,131,4,888205410,0.8
312,489,5,891699321,1.0
327,710,4,887747410,0.85
137,472,4,881433336,1.0
323,467,5,878740017,1.0
332,449,4,888360438,1.0
99,331,3,885678247,1.0
279,90,3,875314287,0.57
279,228,4,889326161,1.0
346,415,2,875265527,1.0
113,508,4,875325377,1.0
197,89,5,891409798,1.0
199,294,1,883782636,0.23
164,331,5,889401193,1.0
287,301,3,875333873,1.0
250,71,5,878090294,1.0
94,576,2,891723593,0.07
152,845,3,886535827,1.0
66,597,3,883601456,1.0
337,371,4,875236191,1.0
99,312,2,885678576,0.27
75,597,3,884050940,1.0
393,471,4,887744549,1.0
198,193,4,884207833,1.0
370,42,3,879435462,1.0
83,407,1,891182532,1.0
344,684,3,884901249,0.55
222,357,4,881059014,0.77
60,82,3,883327493,1.0
303,294,4,879466116,1.0
52,531,5,882922833,1.0
88,315,4,891037276,1.0
193,258,3,889123038,1.0
178,98,5,882826944,1.0
200,208,5,884128904,0.98
387,1007,5,886480623,1.0
151,732,4,879542775,1.0
276,450,1,874792634,0.13
183,88,3,891466760,1.0
387,224,5,886480703,1.0
9,527,3,886959344,0.47
199,111,3,883783042,1.0
327,1056,2,887747971,1.0
60,605,3,883326893,0.57
325,614,4,891479038,1.0
7,101,5,891350966,0.84
363,82,3,891497047,1.0
305,482,2,886323006,1.0
305,188,2,886323757,1.0
2,307,3,888550066,1.0
263,143,5,891298592,0.76
125,136,5,879454309,0.72
342,58,5,875319912,1.0
290,498,4,880473777,1.0
303,15,3,879467607,1.0
299,936,4,889417423,1.0
236,183,2,890118206,0.26
334,1524,4,891547467,1.0
316,64,4,880853953,1.0
226,9,5,883889811,1.0
195,779,2,874825826,0.14
249,98,5,879572256,1.0
286,1411,2,877535425,1.0
308,1047,3,887742130,0.5
222,247,1,878714998,0.24
234,12,1,892333830,0.1
269,401,3,891451013,1.0
135,504,4,879857843,1.0
293,474,5,888905685,1.0
305,511,4,886322560,0.82
301,215,5,882077222,1.0
299,67,2,889503740,0.0
234,170,5,892333798,0.97
200,373,4,884130754,0.91
60,61,4,883326652,1.0
224,392,4,888104154,1.0
7,504,5,891352384,0.87
208,428,4,883108430,1.0
160,32,5,876859413,1.0
102,565,2,888803395,0.15
294,742,4,877819634,1.0
5,176,3,875635962,0.45
42,1044,4,881109271,1.0
378,155,4,880333918,1.0
322,521,5,887314244,1.0
339,514,3,891037119,1.0
56,231,3,892910931,1.0
117,928,3,881009471,0.51
303,232,4,879467191,1.0
295,602,5,879517247,1.0
321,855,3,879439733,1.0
295,98,5,879517193,1.0
70,588,5,884065528,1.0
7,136,5,891351813,1.0
363,555,1,891498920,0.03
113,242,2,875075887,1.0
360,735,5,880356059,1.0
303,276,4,879467895,1.0
102,47,2,888803636,1.0
314,155,5,877891575,1.0
64,161,3,889739779,1.0
276,649,4,886483691,1.0
389,28,4,880165411,1.0
146,347,3,891457493,0.48
206,1430,1,888179980,0.1
333,79,3,891045496,0.56
295,157,5,879966498,1.0
118,655,5,875385136,1.0
276,4,4,874791623,1.0
160,109,2,876857844,1.0
101,1057,2,877136789,1.0
250,969,5,878092002,1.0
292,1010,4,881104581,1.0
228,313,5,889387172,1.0
12,684,5,879959105,1.0
195,325,2,880268330,0.07
393,15,3,887744266,0.51
182,423,5,876436480,1.0
346,128,2,874950208,0.24
56,738,3,892683978,1.0
339,479,5,891032701,1.0
194,451,2,879527145,1.0
374,182,5,880395698,1.0
263,125,4,891299573,1.0
16,160,4,877722001,1.0
76,197,5,875028563,1.0
334,1133,4,891549192,0.83
52,15,5,882922204,1.0
117,1016,5,881008815,1.0
59,473,3,888203610,1.0
91,618,3,891438875,1.0
234,435,3,892079040,1.0
128,58,3,879968008,0.41
279,50,3,890451347,1.0
141,546,4,884585470,1.0
375,356,4,886622131,1.0
100,1236,3,891375630,1.0
222,8,1,878182307,1.0
344,195,5,884900771,1.0
334,200,4,891547171,1.0
314,1503,3,877890891,1.0
380,518,3,885478821,1.0
200,584,4,884129542,1.0
311,491,4,884365168,1.0
219,132,5,889403668,1.0
363,2,4,891495809,1.0
342,189,5,875319967,1.0
210,735,4,887737338,1.0
92,159,4,875810543,1.0
328,291,4,885047865,1.0
178,25,3,888514710,1.0
104,412,3,888465900,0.53
374,880,5,882156984,1.0
283,659,5,879298239,1.0
102,831,2,888802508,0.22
59,609,2,888205855,0.28
117,742,4,880126022,1.0
97,432,4,884238997,1.0
186,327,3,891717806,1.0
334,608,4,891547668,1.0
130,284,2,874953728,1.0
13,100,5,882140166,0.73
144,1286,4,888105846,0.84
102,98,4,888802939,1.0
6,193,3,883601529,0.46
181,1361,1,878963122,1.0
163,98,4,891220196,1.0
207,832,3,877878424,1.0
293,71,4,888906905,1.0
116,1089,2,876453376,1.0
270,716,4,876955563,1.0
250,184,1,878091683,1.0
167,169,1,892738419,0.23
121,137,5,891388501,1.0
393,1285,3,889555176,1.0
13,71,4,882398654,1.0
274,255,2,878945579,1.0
145,302,4,879161553,1.0
393,318,3,887745973,1.0
303,396,4,879484846,1.0
303,122,4,879485066,1.0
59,45,5,888204465,1.0
295,812,4,879518739,1.0
164,300,5,889401221,1.0
43,966,4,883955498,1.0
378,508,4,880044278,1.0
91,327,4,891438351,1.0
135,564,1,879857956,0.27
213,357,5,878955848,1.0
182,121,3,885613117,1.0
229,750,2,891631948,1.0
253,298,3,891628074,0.57
64,64,4,889737454,1.0
43,210,5,883955467,1.0
44,1058,4,878347392,1.0
356,748,4,891406500,1.0
295,1133,4,879519528,1.0
162,544,4,877636167,0.76
30,688,3,885941492,1.0
245,411,3,888513425,1.0
125,498,5,892836395,0.93
303,722,2,879485372,1.0
254,429,4,887347350,0.85
174,1033,1,886515591,0.02
99,245,3,885678500,1.0
111,272,3,891679692,0.48
256,2,5,882164480,1.0
21,595,3,874951617,0.56
332,218,5,888360396,0.82
130,1208,4,875802211,1.0
345,1247,2,884993996,0.23
184,582,4,889909409,0.84
343,333,3,876402468,1.0
305,204,2,886323998,1.0
113,324,2,875076180,0.13
283,238,5,879298295,0.77
89,762,3,879441491,1.0
80,699,3,887401533,1.0
294,346,3,889241377,1.0
214,856,4,891543952,1.0
380,427,4,885478193,1.0
379,8,5,880525194,1.0
286,55,4,877531574,1.0
347,806,3,881653830,1.0
223,321,1,891548920,0.11
320,1041,3,884751084,1.0
382,276,3,875946029,1.0
279,1230,3,891209189,1.0
235,523,5,889655044,1.0
72,423,5,880036550,1.0
301,470,4,882078199,1.0
190,405,4,891626000,1.0
262,762,2,879790974,1.0
254,35,2,886475755,1.0
75,1150,4,884050705,1.0
3,324,2,889237247,1.0
343,727,4,876406462,1.0
267,433,5,878972314,1.0
141,288,3,884584386,1.0
151,49,3,879543055,1.0
328,22,5,885045805,1.0
223,25,1,891549382,0.07
10,695,3,877892050,1.0
83,122,1,886534501,1.0
347,239,5,881654591,1.0
249,39,4,879572284,1.0
305,100,3,886323648,1.0
293,480,5,888905685,1.0
227,116,4,879035347,1.0
279,290,4,875296924,1.0
181,1129,1,878962675,1.0
393,126,4,887743647,1.0
70,398,2,884067339,0.26
342,657,5,874984207,1.0
250,324,2,878089033,1.0
198,636,3,884209353,0.44
340,181,4,884991431,1.0
259,108,4,874724882,1.0
292,118,3,881104701,1.0
387,31,3,886483330,0.49
85,318,4,879453684,0.76
343,191,5,876404689,1.0
235,237,4,889655435,1.0
296,210,3,884197308,1.0
313,650,4,891013829,1.0
216,7,5,880232719,1.0
139,127,5,879538578,1.0
297,625,3,875240266,1.0
305,174,3,886322635,0.54
43,792,1,883954876,1.0
312,584,5,891699263,0.76
288,276,4,886892127,0.87
110,77,4,886988202,0.73
130,94,5,875802058,1.0
48,423,4,879434752,1.0
262,143,3,879793970,1.0
200,196,4,884126833,0.98
16,99,5,877720733,1.0
75,100,5,884049875,1.0
59,823,5,888203749,1.0
269,444,3,891451971,0.49
95,151,4,879193353,1.0
380,1444,1,885480795,1.0
181,1134,2,878963167,1.0
19,310,4,885412063,1.0
85,212,2,879454859,0.23
332,728,4,893027298,1.0
333,180,1,891045191,1.0
1,242,5,889751633,1.0
182,100,3,885613067,0.43
235,174,4,889654971,0.88
253,117,5,891628535,1.0
285,313,5,890595313,1.0
25,238,4,885852757,1.0
33,292,4,891964244,1.0
70,1035,3,884066399,0.57
328,1015,3,885047737,1.0
57,1071,3,883698324,0.51
130,508,4,874953557,1.0
262,778,4,879793536,1.0
90,692,4,891384476,1.0
293,91,2,888907499,1.0
150,93,4,878746889,1.0
263,205,5,891298792,1.0
164,118,5,889401852,1.0
128,686,4,879967174,1.0
276,420,4,874792945,1.0
62,475,4,879371980,1.0
146,313,4,891457591,1.0
201,20,2,884140275,1.0
184,405,2,889908050,1.0
267,642,4,878972524,1.0
276,404,4,874792870,1.0
222,432,3,881059142,1.0
22,393,4,878886989,1.0
234,945,3,892334189,1.0
301,54,3,882076587,1.0
7,435,5,891350845,1.0
303,568,4,879468414,1.0
65,239,5,879217689,1.0
328,1109,3,885047100,1.0
292,654,5,881105481,0.73
394,67,5,881059383,1.0
291,48,5,874868027,0.86
393,402,3,889730187,1.0
201,856,3,884140709,1.0
365,894,1,891303760,0.15
279,66,2,882146492,0.29
280,92,3,891700366,1.0
389,124,4,879916053,1.0
363,228,3,891496481,1.0
313,203,5,891013859,1.0
96,435,3,884403500,1.0
385,340,4,879438647,1.0
21,687,2,874951005,1.0
305,385,1,886324792,0.12
308,28,3,887737036,1.0
43,405,4,883956122,1.0
336,742,3,877759928,0.52
210,44,3,887737710,1.0
64,238,4,889739025,1.0
225,172,5,879540748,1.0
292,173,5,881103631,1.0
57,411,4,883697679,1.0
221,272,5,885081264,1.0
169,127,4,891359354,0.7
385,474,5,881530739,1.0
196,25,4,881251955,1.0
311,715,2,884365746,1.0
244,1107,2,880608699,0.19
203,1,3,880434384,1.0
307,746,4,875681078,1.0
207,520,4,879665302,1.0
321,514,4,879439706,1.0
339,175,5,891032793,1.0
85,211,5,879454005,1.0
151,200,3,879525002,1.0
131,286,5,883681514,1.0
204,1022,5,892392078,1.0
385,195,1,879453773,0.06
92,930,2,886443582,1.0
16,479,5,877720436,1.0
378,1044,3,880332643,0.49
10,447,4,877891747,1.0
5,441,1,875720830,1.0
151,414,5,879542474,1.0
222,527,4,878183110,1.0
60,88,4,883327684,0.79
10,418,4,877886783,1.0
360,197,5,880355888,1.0
316,190,5,880853774,1.0
378,123,3,880044532,1.0
60,143,3,883327441,1.0
394,42,4,880887152,1.0
393,1206,3,889730494,1.0
378,179,2,880055336,1.0
94,282,3,891722758,0.45
18,660,5,880130930,1.0
130,833,4,876251037,0.7
387,423,3,886484065,1.0
92,238,5,875654159,1.0
224,282,4,888082705,1.0
172,582,4,875538864,1.0
253,806,4,891628181,1.0
178,746,3,882827019,0.5
244,294,4,880601905,1.0
370,116,3,879434707,0.48
7,636,4,891351384,1.0
177,1067,4,880131201,1.0
343,163,5,876408139,1.0
293,33,2,888907433,0.06
308,705,5,887737837,1.0
323,180,5,878739857,1.0
317,328,4,891446438,0.74
223,286,1,891548562,1.0
279,433,4,880869018,1.0
391,527,3,877399541,1.0
178,454,4,882827247,1.0
122,737,4,879270874,1.0
296,22,4,884197068,1.0
328,554,3,885049790,1.0
177,878,1,882142141,1.0
191,86,5,891562417,0.76
280,157,3,891700733,0.41
264,168,5,886122031,1.0
99,69,4,885679833,1.0
314,218,4,877889204,1.0
352,7,3,884290549,1.0
320,452,3,884751589,1.0
294,355,4,889241426,0.94
128,213,3,879967300,0.43
381,378,4,892696019,1.0
7,431,4,891351547,1.0
149,896,4,883512689,1.0
393,633,2,887746091,0.13
125,198,3,879454385,1.0
77,1028,1,884733400,0.29
387,1019,4,886480288,1.0
128,425,5,879967197,1.0
276,727,3,889174919,1.0
336,451,2,877756242,0.1
323,289,2,878738910,0.29
75,125,3,884050164,0.42
324,754,5,880575045,1.0
49,290,2,888069062,1.0
258,751,5,885700946,1.0
108,515,5,879879941,1.0
94,921,5,891725332,0.99
208,524,4,883108745,1.0
210,243,2,887734998,1.0
276,232,3,874792094,1.0
201,443,3,884112580,1.0
189,294,5,893264220,1.0
332,249,3,891214777,1.0
109,291,3,880571801,0.5
274,478,5,878946577,0.97
95,64,5,879197685,1.0
392,333,4,891037531,1.0
183,720,4,892323453,1.0
293,619,1,888905229,1.0
381,771,2,892696557,0.26
385,661,4,879443045,1.0
159,1025,2,893256139,0.08
392,302,5,891037385,1.0
130,1049,3,876251341,1.0
385,99,2,879443186,0.28
1,148,2,875240799,1.0
372,672,5,876869512,1.0
59,825,4,888203658,1.0
222,239,5,878184392,1.0
367,441,3,876690049,1.0
42,1040,3,881106270,1.0
141,151,2,884585039,1.0
49,1009,3,888066133,1.0
291,383,2,875086699,0.08
115,763,2,881170725,1.0
374,223,5,880394520,1.0
173,242,5,877556626,1.0
280,102,5,891701328,0.86
60,511,4,883326301,1.0
354,497,4,891217160,1.0
320,188,4,884749360,1.0
325,510,4,891478180,1.0
145,7,5,875270429,0.92
363,591,4,891499437,1.0
5,69,1,875721555,1.0
269,175,5,891455816,1.0
268,182,4,875309882,1.0
94,366,3,891722845,1.0
116,286,3,876451911,1.0
51,496,4,883498655,0.81
263,95,5,891299324,1.0
178,864,2,888514648,1.0
363,658,3,891496543,1.0
95,862,1,884266100,0.29
90,367,4,891385250,1.0
330,549,5,876547355,0.76
7,483,4,891351851,1.0
210,65,4,887731305,1.0
120,405,4,889490580,1.0
222,722,3,878184833,1.0
130,66,5,875802173,0.81
291,588,4,875086920,0.84
276,672,3,874792692,1.0
314,5,4,877889724,1.0
43,63,3,883956353,1.0
70,128,4,884067339,1.0
216,4,5,880234469,1.0
341,1527,4,890757717,1.0
387,1097,3,886480657,0.51
181,886,1,878961623,0.03
385,1411,3,879447873,0.53
393,539,3,891364757,1.0
343,724,4,876404499,1.0
385,224,2,879439728,1.0
85,464,5,882996119,0.9
13,363,3,882398076,1.0
230,1192,4,880485352,1.0
315,285,5,879799486,0.9
269,7,3,891449055,1.0
234,179,3,892079373,0.57
149,310,2,883512689,1.0
292,111,4,881104606,0.9
294,748,3,877818861,0.57
186,288,1,879022858,1.0
326,204,3,879874964,0.41
119,24,4,886177076,1.0
163,234,3,891220137,1.0
299,509,4,877880566,1.0
117,307,5,880124339,1.0
50,125,2,877052502,0.0
280,448,3,891701765,1.0
342,655,4,875319383,0.88
94,731,3,891723295,0.57
144,1016,3,888104322,1.0
7,461,4,891352303,1.0
308,70,4,887737244,1.0
313,843,3,891030334,0.45
257,116,3,879029742,1.0
157,1,5,874813703,1.0
1,112,1,878542441,1.0
262,147,3,879790603,0.51
42,736,5,881108187,1.0
228,650,3,889388662,1.0
277,15,4,879544145,1.0
104,282,3,888465166,1.0
18,237,3,880129991,1.0
232,191,4,888549376,1.0
144,96,5,888105691,0.86
295,997,3,879518821,1.0
279,652,4,890451408,1.0
363,114,5,891494688,1.0
165,181,5,879525738,1.0
67,472,4,875379706,1.0
275,95,3,875154535,1.0
109,94,4,880579787,1.0
60,673,4,883327711,1.0
37,161,5,880915902,1.0
378,159,3,880056887,1.0
295,7,5,879518018,1.0
181,262,2,878961749,0.29
187,86,4,879465478,1.0
145,39,4,875271838,1.0
181,976,1,878963342,0.15
127,449,4,884364950,1.0
330,570,4,876547674,1.0
174,845,5,886433771,1.0
49,713,3,888066214,0.45
279,105,4,875297381,1.0
378,447,4,880056888,1.0
307,81,5,879283091,1.0
383,505,4,891193042,1.0
70,48,4,884064574,0.74
374,424,1,883628021,1.0
334,1241,2,891545513,1.0
380,154,3,885478624,1.0
320,554,4,884751288,1.0
363,366,2,891497583,1.0
246,236,4,884921986,1.0
263,144,4,891298792,1.0
92,161,2,875654125,1.0
303,1012,4,879544712,1.0
275,662,3,880315170,0.49
13,391,3,882398255,1.0
43,432,3,875981421,1.0
344,125,3,884899741,1.0
219,114,5,889403091,1.0
291,1188,4,874835165,1.0
246,932,1,884923864,1.0
21,118,1,874951382,1.0
389,111,3,879916053,1.0
58,283,1,884304592,1.0
276,302,5,877584085,1.0
190,748,3,891033388,1.0
301,151,2,882074776,0.23
313,831,3,891028426,0.59
373,179,3,877104310,1.0
328,570,3,885046498,1.0
7,181,3,891351287,1.0
104,248,2,888465604,1.0
210,188,3,887737171,1.0
130,669,4,888962754,1.0
203,619,3,880434438,0.51
94,390,5,891725333,1.0
87,1187,2,879875893,1.0
172,430,3,875537964,1.0
373,228,4,877106328,1.0
94,100,5,885872942,1.0
222,670,3,878183657,0.41
7,7,5,891352220,0.84
188,485,3,875072087,1.0
118,474,5,875384571,0.76
105,286,4,889214306,0.82
3,348,4,889237455,1.0
368,436,3,889783562,1.0
114,654,3,881259741,1.0
235,213,4,889655044,1.0
377,288,5,891295937,1.0
296,504,5,884197394,1.0
385,129,3,881467873,1.0
3,351,3,889237315,1.0
257,462,4,879547695,1.0
398,514,4,875658794,1.0
109,248,2,880564415,0.29
119,250,2,874775731,0.09
329,303,4,891655350,1.0
346,31,4,874950383,0.73
288,50,4,886374520,1.0
56,815,4,892683960,0.71
18,955,4,880130713,1.0
194,175,3,879521595,1.0
204,297,5,892514010,1.0
11,291,4,891902815,1.0
102,298,3,875886827,0.46
271,58,3,885849325,0.5
54,258,4,880928745,1.0
187,175,2,879465241,1.0
308,633,4,887739257,1.0
290,118,4,880731896,1.0
222,768,2,878185014,1.0
293,1057,2,888905229,1.0
43,17,3,883956417,0.57
174,268,5,886432749,0.86
293,181,3,888904734,1.0
60,21,3,883327923,1.0
94,82,4,891721777,1.0
308,12,5,887737243,1.0
30,28,4,885941321,1.0
328,916,2,893195710,0.18
389,429,4,879991352,1.0
160,118,3,876768828,1.0
307,101,3,888095824,0.44
63,1011,1,875747731,1.0
95,728,3,882804159,1.0
293,69,3,888906576,0.59
92,215,4,875656419,1.0
41,423,2,890687175,0.04
293,504,4,888905736,1.0
379,452,3,880524614,1.0
168,288,1,884287927,1.0
201,847,2,884111546,0.27
294,79,4,889854323,1.0
186,225,4,879024148,1.0
254,199,4,886472089,1.0
378,148,4,880044944,1.0
301,582,2,882077811,0.17
312,496,5,891698664,1.0
127,288,5,884363851,1.0
11,216,3,891904949,1.0
258,315,3,885701004,1.0
311,592,5,884364845,1.0
92,249,3,886443192,1.0
161,215,2,891170866,0.16
181,832,1,878963038,1.0
18,188,3,880129388,1.0
43,98,5,875981220,1.0
312,967,3,891699321,1.0
328,550,3,885047336,1.0
280,50,3,891701027,1.0
54,260,4,880930146,1.0
325,305,2,891477638,1.0
268,370,2,875745579,0.24
389,845,4,879916053,1.0
141,864,3,884585128,1.0
301,66,4,882077330,1.0
181,243,1,878961814,1.0
387,773,4,886481800,1.0
393,932,3,887744578,1.0
38,211,1,892431907,0.14
292,79,5,881103434,1.0
234,91,5,892335920,1.0
318,137,4,884494652,1.0
80,208,5,887401604,0.76
119,544,2,886177206,1.0
308,5,4,887739608,0.79
360,588,3,880355803,0.51
151,79,4,879524642,1.0
387,198,4,886480352,1.0
271,425,2,885849275,1.0
360,302,4,880353526,0.98
378,546,2,880318158,0.0
145,696,3,875271442,1.0
357,125,5,878951784,0.97
393,940,2,889731109,1.0
85,89,4,879454075,0.74
390,989,5,879693677,1.0
109,1014,4,880571979,1.0
1,193,4,876892654,1.0
128,118,5,879968896,1.0
145,895,3,883840687,1.0
380,856,3,885479706,0.42
298,69,4,884125058,1.0
387,1115,3,886479575,1.0
389,607,3,879991297,0.43
206,750,3,888179981,1.0
269,93,3,891446580,1.0
15,9,4,879455635,1.0
264,382,4,886123596,0.71
135,183,4,879857723,1.0
90,79,4,891383912,0.75
342,108,4,874984574,1.0
313,154,2,891014753,0.05
340,205,4,884991516,0.83
201,36,1,884140927,0.04
303,739,5,879468547,0.9
7,484,5,891351201,1.0
354,1007,4,891216549,1.0
85,702,2,879828054,0.23
385,153,4,879442028,1.0
145,713,4,875270616,1.0
327,196,4,887745871,1.0
246,145,1,884923922,0.18
25,50,5,885852150,1.0
368,219,2,889783453,0.24
87,87,4,879877931,1.0
7,550,4,891352489,0.78
222,196,5,878183110,1.0
276,1240,4,874977579,1.0
195,46,3,891762441,0.51
29,678,3,882821582,0.43
313,156,3,891014838,0.47
339,298,2,891032856,1.0
393,128,3,887746145,0.46
13,906,3,891749765,1.0
279,120,1,888427451,1.0
151,183,3,879524642,0.54
286,168,4,877531760,0.9
360,28,4,880355678,1.0
275,496,3,880314031,1.0
332,871,3,887938351,1.0
312,443,4,891698951,1.0
76,325,2,878101114,1.0
246,547,4,884922512,1.0
397,7,5,885349913,1.0
147,751,2,885593965,0.17
322,751,2,887313611,0.19
8,568,4,879362233,1.0
274,243,2,878944437,1.0
339,188,4,891033735,1.0
387,201,5,886484631,1.0
42,183,4,881107821,1.0
206,678,1,888179833,1.0
276,403,4,888873675,1.0
175,183,4,877107942,1.0
201,187,3,884111312,1.0
293,139,3,888908088,1.0
23,747,3,874786903,1.0
18,47,3,880131262,1.0
307,153,5,875681145,1.0
380,62,1,885479777,0.2
194,286,1,879520306,1.0
59,717,2,888203959,1.0
311,193,5,884365075,0.71
95,404,5,888954513,1.0
288,69,5,886373426,1.0
50,123,4,877052958,1.0
117,588,3,881011697,1.0
315,127,5,879799423,1.0
259,357,5,874725485,1.0
167,733,2,892738453,0.25
79,7,5,891272016,1.0
99,265,3,885679833,1.0
174,950,3,886434204,1.0
256,552,3,882164927,1.0
18,428,3,880131325,1.0
303,735,4,879483567,1.0
66,280,4,883602044,1.0
346,742,4,874948513,0.75
54,827,3,880937813,1.0
44,252,2,878346748,1.0
184,69,3,889908694,1.0
165,651,5,879525961,1.0
211,357,2,879460172,1.0
336,1057,4,877757373,1.0
123,735,2,879872868,1.0
274,208,4,878946473,1.0
385,423,2,879445662,1.0
13,230,3,882397503,0.4
326,241,3,879875778,1.0
351,984,5,879481675,1.0
325,86,3,891478578,1.0
250,195,2,878091736,1.0
188,56,4,875071658,1.0
64,879,3,879365313,1.0
145,348,4,888397542,1.0
126,302,4,887853469,1.0
190,363,2,891626023,0.15
261,359,5,890454351,1.0
286,29,2,877533586,1.0
284,887,4,885328906,1.0
